city,id,CaVRating,SLRating,CaBRating,WLBRating,title,numJobs,nextJobOne,jobId,nextJobTwo,CORating,company,state
Gloucester,16792,4.4,3.9,4.4,4.1,Business Development Representative,3,,62433,,4.1,Google,MA
Gloucester,16793,4.4,3.9,4.4,4.1,Data Engineer,3,contractor,46157,area manager,4.1,Google,MA
Gloucester,16794,4.4,3.9,4.4,4.1,"Software Engineer, Backend",3,,448001,,4.1,Google,MA
Gloucester,16795,4.4,3.9,4.4,4.1,Software Developer,3,senior software engineer,30270,,4.1,Google,MA
Gloucester,16796,4.4,3.9,4.4,4.1,Registered Nurse Resource,3,,50019,,4.1,Google,MA
Gloucester,16797,4.4,3.9,4.4,4.1,Front End Developer/Designer,2,,481628,,4.1,Google,MA
Gloucester,16798,4.4,3.9,4.4,4.1,Ruby On Rails Developer,2,php,51212,java ee developer,4.1,Google,MA
Gloucester,16799,4.4,3.9,4.4,4.1,Associate Sales Engineer,2,,18979,,4.1,Google,MA
Gloucester,16800,4.4,3.9,4.4,4.1,Social Media Coordinator,2,executive assistant,134375,account manager,4.1,Google,MA
Gloucester,16801,4.4,3.9,4.4,4.1,Sales Development Representative,2,inside sales representative,28424,executive administrative assistant,4.1,Google,MA
Gloucester,16802,4.4,3.9,4.4,4.1,IOS Developer,2,mobile developer,190122,software developer,4.1,Google,MA
Gloucester,16803,4.4,3.9,4.4,4.1,.NET Software Engineer,2,,8561,,4.1,Google,MA
Gloucester,16804,4.4,3.9,4.4,4.1,Sales Engineer,2,,28437,,4.1,Google,MA
Gloucester,16805,4.4,3.9,4.4,4.1,Digital Marketing Specialist,2,production manager,156641,owner,4.1,Google,MA
Gloucester,16806,4.4,3.9,4.4,4.1,Travel RN - Operating Room,2,,1112382,,4.1,Google,MA
Gloucester,16807,4.4,3.9,4.4,4.1,Physical Therapist,2,physical therapist aide,2507,student physical therapist,4.1,Google,MA
Gloucester,16808,4.4,3.9,4.4,4.1,Paid Search Specialist,2,,65619,,4.1,Google,MA
Gloucester,16809,4.4,3.9,4.4,4.1,Digital Campaign Specialist,2,,233356,,4.1,Google,MA
Norristown,16810,4.4,3.9,4.4,4.1,Android Mobile Architect,3,,1273476,,4.1,Google,PA
Norristown,16811,4.4,3.9,4.4,4.1,Marketing Coordinator,3,,57646,,4.1,Google,PA
Norristown,16812,4.4,3.9,4.4,4.1,Social Media Marketing Intern,2,account manager,336402,treasurer,4.1,Google,PA
Norristown,16813,4.4,3.9,4.4,4.1,Marketing &amp; Promotions Intern,2,sales associate,381000,marketing assistant,4.1,Google,PA
Norristown,16814,4.4,3.9,4.4,4.1,Digital Marketing Specialist,2,production manager,156641,owner,4.1,Google,PA
Norristown,16815,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,PA
Norristown,16816,4.4,3.9,4.4,4.1,Journeyman Electrician,2,journeyman electrician termination foreman,3334,owner,4.1,Google,PA
Norristown,16817,4.4,3.9,4.4,4.1,Front End Developer,2,senior ui designer,27531,senior software engineer,4.1,Google,PA
Norristown,16818,4.4,3.9,4.4,4.1,Android Developer,2,senior software engineer,123068,,4.1,Google,PA
Norristown,16819,4.4,3.9,4.4,4.1,Corporate Trainer,2,sales manager,842,project manager,4.1,Google,PA
Norristown,16820,4.4,3.9,4.4,4.1,Human Resources Assistant,1,administrative assistant,34134,human resources administrator,4.1,Google,PA
Norristown,16821,4.4,3.9,4.4,4.1,Security,1,security officer,44297,laborer,4.1,Google,PA
Norristown,16822,4.4,3.9,4.4,4.1,Stockroom Supervisor,1,,25601,,4.1,Google,PA
Norristown,16823,4.4,3.9,4.4,4.1,Auto Service Advisor,1,,269052,,4.1,Google,PA
Norristown,16824,4.4,3.9,4.4,4.1,Digital Marketing Analyst,1,,187633,,4.1,Google,PA
Norristown,16825,4.4,3.9,4.4,4.1,Social Paid Media Specialist,1,,489908,,4.1,Google,PA
Norristown,16826,4.4,3.9,4.4,4.1,Paid Search Analyst,1,,47187,,4.1,Google,PA
Norristown,16827,4.4,3.9,4.4,4.1,Sales and Marketing Assistant,1,cashier,50774,office assistant,4.1,Google,PA
Norristown,16828,4.4,3.9,4.4,4.1,Market Development Representative,1,,138007,,4.1,Google,PA
Norristown,16829,4.4,3.9,4.4,4.1,Maintenance Person,1,business,135938,,4.1,Google,PA
Norristown,16830,4.4,3.9,4.4,4.1,SDR (Sales Development Representative),1,,891639,,4.1,Google,PA
Norristown,16831,4.4,3.9,4.4,4.1,Account Coordinator,1,senior account executive,29121,account supervisor,4.1,Google,PA
Norristown,16832,4.4,3.9,4.4,4.1,Part Time Retail Assistant,1,,474707,,4.1,Google,PA
Norristown,16833,4.4,3.9,4.4,4.1,Content Strategist,1,,51959,,4.1,Google,PA
Norristown,16834,4.4,3.9,4.4,4.1,Test Engineer,1,electrical engineer,20986,systems engineer,4.1,Google,PA
Norristown,16835,4.4,3.9,4.4,4.1,Controller,1,consultant,45039,senior financial analyst,4.1,Google,PA
Norristown,16836,4.4,3.9,4.4,4.1,Quantitative Research Intern,1,,271371,,4.1,Google,PA
Norristown,16837,4.4,3.9,4.4,4.1,Data Entry Specialist,1,office assistant,46178,receptionist,4.1,Google,PA
Norristown,16838,4.4,3.9,4.4,4.1,Risk Control Consultant,1,,50462,,4.1,Google,PA
Norristown,16839,4.4,3.9,4.4,4.1,Solution Integration Engineer,1,,114020,,4.1,Google,PA
Norristown,16840,4.4,3.9,4.4,4.1,Digital Analyst,1,,41521,,4.1,Google,PA
Norristown,16841,4.4,3.9,4.4,4.1,Database Administrator,1,database developer,61011,software engineer,4.1,Google,PA
Norristown,16842,4.4,3.9,4.4,4.1,Front End Engineer,1,,27532,,4.1,Google,PA
Norristown,16843,4.4,3.9,4.4,4.1,Entry Level Marketing Assistant,1,,513985,,4.1,Google,PA
Norristown,16844,4.4,3.9,4.4,4.1,Lifeguard,1,assistant manager,63200,volunteer,4.1,Google,PA
Roseville,16845,4.4,3.9,4.4,4.1,Associate Release Engineer Performance Infrastructure,3,,598320,,4.1,Google,MN
Roseville,16846,4.4,3.9,4.4,4.1,Order Management,2,,46587,,4.1,Google,MN
Roseville,16847,4.4,3.9,4.4,4.1,Software Engineer,2,,4279,,4.1,Google,MN
Roseville,16848,4.4,3.9,4.4,4.1,Customer Support,2,sales assistant,46278,administrative assistant,4.1,Google,MN
Roseville,16849,4.4,3.9,4.4,4.1,Web Specialist,2,designer,47934,programmer,4.1,Google,MN
Roseville,16850,4.4,3.9,4.4,4.1,Paid Search Strategist,2,,186180,,4.1,Google,MN
Roseville,16851,4.4,3.9,4.4,4.1,Sales Specialist,2,administrative assistant,44884,assistant manager,4.1,Google,MN
Roseville,16852,4.4,3.9,4.4,4.1,Search Engine Marketing Specialist,1,,113555,,4.1,Google,MN
Roseville,16853,4.4,3.9,4.4,4.1,Web Analytics,1,,7897,,4.1,Google,MN
Roseville,16854,4.4,3.9,4.4,4.1,Administrative Assistant,1,executive administrative assistant,15954,executive assistant,4.1,Google,MN
Roseville,16855,4.4,3.9,4.4,4.1,Cloud Solutions Architect,1,,161241,,4.1,Google,MN
Roseville,16856,4.4,3.9,4.4,4.1,Digital Campaign Coordinator,1,,311052,,4.1,Google,MN
Roseville,16857,4.4,3.9,4.4,4.1,Internet Marketing Strategist,1,,427050,,4.1,Google,MN
Roseville,16858,4.4,3.9,4.4,4.1,Digital Marketing Internship,1,,508610,,4.1,Google,MN
Roseville,16859,4.4,3.9,4.4,4.1,Office Support Clerk,1,,140413,,4.1,Google,MN
Roseville,16860,4.4,3.9,4.4,4.1,Technical Support Specialist,1,network administrator,58525,systems administrator,4.1,Google,MN
Roseville,16861,4.4,3.9,4.4,4.1,Digital Marketing Strategist,1,,246284,,4.1,Google,MN
Roseville,16862,4.4,3.9,4.4,4.1,Outside Sales Representative,1,account executive,1040,general manager,4.1,Google,MN
Roseville,16863,4.4,3.9,4.4,4.1,Merchandising Specialist,1,sales manager,58698,,4.1,Google,MN
Roseville,16864,4.4,3.9,4.4,4.1,Digital Ad Operations Specialist,1,,963749,,4.1,Google,MN
Roseville,16865,4.4,3.9,4.4,4.1,Educational Assistant,1,assistant manager,48825,intern,4.1,Google,MN
Roseville,16866,4.4,3.9,4.4,4.1,C++ Developer,1,,12486,,4.1,Google,MN
Roseville,16867,4.4,3.9,4.4,4.1,Search Marketing Specialist,1,,44634,,4.1,Google,MN
Roseville,16868,4.4,3.9,4.4,4.1,Data Engineer,1,contractor,46157,area manager,4.1,Google,MN
Roseville,16869,4.4,3.9,4.4,4.1,Android Engineer,1,,273722,,4.1,Google,MN
Roseville,16870,4.4,3.9,4.4,4.1,PPC COORDINATOR,1,,340040,,4.1,Google,MN
Roseville,16871,4.4,3.9,4.4,4.1,Digital Marketing Specialist,1,production manager,156641,owner,4.1,Google,MN
Roseville,16872,4.4,3.9,4.4,4.1,Business Analyst,1,business systems analyst,62731,software engineer,4.1,Google,MN
Roseville,16873,4.4,3.9,4.4,4.1,Research Associate,1,research scientist,50301,assistant professor,4.1,Google,MN
Plymouth,16874,4.4,3.9,4.4,4.1,Associate Release Engineer Performance Infrastructure,3,,598320,,4.1,Google,MN
Plymouth,16875,4.4,3.9,4.4,4.1,Order Management,2,,46587,,4.1,Google,MN
Plymouth,16876,4.4,3.9,4.4,4.1,Software Engineer,2,,4279,,4.1,Google,MN
Plymouth,16877,4.4,3.9,4.4,4.1,Customer Support,2,sales assistant,46278,administrative assistant,4.1,Google,MN
Plymouth,16878,4.4,3.9,4.4,4.1,Web Specialist,2,designer,47934,programmer,4.1,Google,MN
Plymouth,16879,4.4,3.9,4.4,4.1,Paid Search Strategist,2,,186180,,4.1,Google,MN
Plymouth,16880,4.4,3.9,4.4,4.1,Sales Specialist,2,administrative assistant,44884,assistant manager,4.1,Google,MN
Plymouth,16881,4.4,3.9,4.4,4.1,Search Engine Marketing Specialist,1,,113555,,4.1,Google,MN
Plymouth,16882,4.4,3.9,4.4,4.1,Web Analytics,1,,7897,,4.1,Google,MN
Plymouth,16883,4.4,3.9,4.4,4.1,Administrative Assistant,1,executive administrative assistant,15954,executive assistant,4.1,Google,MN
Plymouth,16884,4.4,3.9,4.4,4.1,Cloud Solutions Architect,1,,161241,,4.1,Google,MN
Plymouth,16885,4.4,3.9,4.4,4.1,Digital Campaign Coordinator,1,,311052,,4.1,Google,MN
Plymouth,16886,4.4,3.9,4.4,4.1,Internet Marketing Strategist,1,,427050,,4.1,Google,MN
Plymouth,16887,4.4,3.9,4.4,4.1,Digital Marketing Internship,1,,508610,,4.1,Google,MN
Plymouth,16888,4.4,3.9,4.4,4.1,Office Support Clerk,1,,140413,,4.1,Google,MN
Plymouth,16889,4.4,3.9,4.4,4.1,Technical Support Specialist,1,network administrator,58525,systems administrator,4.1,Google,MN
Plymouth,16890,4.4,3.9,4.4,4.1,Digital Marketing Strategist,1,,246284,,4.1,Google,MN
Plymouth,16891,4.4,3.9,4.4,4.1,Outside Sales Representative,1,account executive,1040,general manager,4.1,Google,MN
Plymouth,16892,4.4,3.9,4.4,4.1,Merchandising Specialist,1,sales manager,58698,,4.1,Google,MN
Plymouth,16893,4.4,3.9,4.4,4.1,Digital Ad Operations Specialist,1,,963749,,4.1,Google,MN
Plymouth,16894,4.4,3.9,4.4,4.1,Educational Assistant,1,assistant manager,48825,intern,4.1,Google,MN
Plymouth,16895,4.4,3.9,4.4,4.1,C++ Developer,1,,12486,,4.1,Google,MN
Plymouth,16896,4.4,3.9,4.4,4.1,Search Marketing Specialist,1,,44634,,4.1,Google,MN
Plymouth,16897,4.4,3.9,4.4,4.1,Data Engineer,1,contractor,46157,area manager,4.1,Google,MN
Plymouth,16898,4.4,3.9,4.4,4.1,Android Engineer,1,,273722,,4.1,Google,MN
Plymouth,16899,4.4,3.9,4.4,4.1,PPC COORDINATOR,1,,340040,,4.1,Google,MN
Plymouth,16900,4.4,3.9,4.4,4.1,Digital Marketing Specialist,1,production manager,156641,owner,4.1,Google,MN
Plymouth,16901,4.4,3.9,4.4,4.1,Research Associate,1,research scientist,50301,assistant professor,4.1,Google,MN
Plymouth,16902,4.4,3.9,4.4,4.1,Business Analyst,1,business systems analyst,62731,software engineer,4.1,Google,MN
Jamaica Plain,16903,4.4,3.9,4.4,4.1,Tier 1 Tech Support,9,,666705,,4.1,Google,MA
Jamaica Plain,16904,4.4,3.9,4.4,4.1,Devops Engineer,7,it specialist,244632,software developer,4.1,Google,MA
Jamaica Plain,16905,4.4,3.9,4.4,4.1,Android Developer,6,senior software engineer,123068,,4.1,Google,MA
Jamaica Plain,16906,4.4,3.9,4.4,4.1,Software Engineer,5,,4279,,4.1,Google,MA
Jamaica Plain,16907,4.4,3.9,4.4,4.1,PPC Specialist,4,,134848,,4.1,Google,MA
Jamaica Plain,16908,4.4,3.9,4.4,4.1,Physical Therapy Assistant,4,physical therapy aide,41285,senior staff physical therapy assistant,4.1,Google,MA
Jamaica Plain,16909,4.4,3.9,4.4,4.1,IT Support Specialist,4,technical support analyst,10944,account,4.1,Google,MA
Jamaica Plain,16910,4.4,3.9,4.4,4.1,Human Capital Consulting Internship,4,,632379,,4.1,Google,MA
Jamaica Plain,16911,4.4,3.9,4.4,4.1,Associate Software Support Engineer,4,,562701,,4.1,Google,MA
Jamaica Plain,16912,4.4,3.9,4.4,4.1,Technical Support Specialist,3,network administrator,58525,systems administrator,4.1,Google,MA
Jamaica Plain,16913,4.4,3.9,4.4,4.1,Project Coordinator,3,executive administrative assistant,55558,executive assistant,4.1,Google,MA
Jamaica Plain,16914,4.4,3.9,4.4,4.1,Business Development Representative,3,,62433,,4.1,Google,MA
Jamaica Plain,16915,4.4,3.9,4.4,4.1,Data Engineer,3,contractor,46157,area manager,4.1,Google,MA
Jamaica Plain,16916,4.4,3.9,4.4,4.1,"Software Engineer, Backend",3,,448001,,4.1,Google,MA
Jamaica Plain,16917,4.4,3.9,4.4,4.1,Software Developer,3,senior software engineer,30270,,4.1,Google,MA
Jamaica Plain,16918,4.4,3.9,4.4,4.1,Registered Nurse Resource,3,,50019,,4.1,Google,MA
Jamaica Plain,16919,4.4,3.9,4.4,4.1,Front End Developer/Designer,2,,481628,,4.1,Google,MA
Jamaica Plain,16920,4.4,3.9,4.4,4.1,Ruby On Rails Developer,2,php,51212,java ee developer,4.1,Google,MA
Jamaica Plain,16921,4.4,3.9,4.4,4.1,Associate Sales Engineer,2,,18979,,4.1,Google,MA
Jamaica Plain,16922,4.4,3.9,4.4,4.1,Social Media Coordinator,2,executive assistant,134375,account manager,4.1,Google,MA
Jamaica Plain,16923,4.4,3.9,4.4,4.1,Sales Development Representative,2,inside sales representative,28424,executive administrative assistant,4.1,Google,MA
Jamaica Plain,16924,4.4,3.9,4.4,4.1,IOS Developer,2,mobile developer,190122,software developer,4.1,Google,MA
Jamaica Plain,16925,4.4,3.9,4.4,4.1,.NET Software Engineer,2,,8561,,4.1,Google,MA
Jamaica Plain,16926,4.4,3.9,4.4,4.1,Digital Marketing Specialist,2,production manager,156641,owner,4.1,Google,MA
Jamaica Plain,16927,4.4,3.9,4.4,4.1,Sales Engineer,2,,28437,,4.1,Google,MA
Jamaica Plain,16928,4.4,3.9,4.4,4.1,Travel RN - Operating Room,2,,1112382,,4.1,Google,MA
Jamaica Plain,16929,4.4,3.9,4.4,4.1,Physical Therapist,2,physical therapist aide,2507,student physical therapist,4.1,Google,MA
Jamaica Plain,16930,4.4,3.9,4.4,4.1,Paid Search Specialist,2,,65619,,4.1,Google,MA
Jamaica Plain,16931,4.4,3.9,4.4,4.1,Digital Campaign Specialist,2,,233356,,4.1,Google,MA
Fayetteville,16932,4.4,3.9,4.4,4.1,Coder,3,consultant,6496,,4.1,Google,AR
Fayetteville,16933,4.4,3.9,4.4,4.1,Front End Engineer,3,,27532,,4.1,Google,AR
Fayetteville,16934,4.4,3.9,4.4,4.1,Back End Engineer,3,,945398,,4.1,Google,AR
Fayetteville,16935,4.4,3.9,4.4,4.1,Data Scientist,3,developer,119899,software engineer,4.1,Google,AR
Fayetteville,16936,4.4,3.9,4.4,4.1,House Monitor,1,,358070,,4.1,Google,AR
Bridgewater,16937,4.4,3.9,4.4,4.1,Tier 1 Tech Support,9,,666705,,4.1,Google,MA
Bridgewater,16938,4.4,3.9,4.4,4.1,Devops Engineer,7,it specialist,244632,software developer,4.1,Google,MA
Bridgewater,16939,4.4,3.9,4.4,4.1,Android Developer,6,senior software engineer,123068,,4.1,Google,MA
Bridgewater,16940,4.4,3.9,4.4,4.1,Software Engineer,5,,4279,,4.1,Google,MA
Bridgewater,16941,4.4,3.9,4.4,4.1,PPC Specialist,4,,134848,,4.1,Google,MA
Bridgewater,16942,4.4,3.9,4.4,4.1,Physical Therapy Assistant,4,physical therapy aide,41285,senior staff physical therapy assistant,4.1,Google,MA
Bridgewater,16943,4.4,3.9,4.4,4.1,IT Support Specialist,4,technical support analyst,10944,account,4.1,Google,MA
Bridgewater,16944,4.4,3.9,4.4,4.1,Human Capital Consulting Internship,4,,632379,,4.1,Google,MA
Bridgewater,16945,4.4,3.9,4.4,4.1,Associate Software Support Engineer,4,,562701,,4.1,Google,MA
Bridgewater,16946,4.4,3.9,4.4,4.1,Technical Support Specialist,3,network administrator,58525,systems administrator,4.1,Google,MA
Bridgewater,16947,4.4,3.9,4.4,4.1,Project Coordinator,3,executive administrative assistant,55558,executive assistant,4.1,Google,MA
Bridgewater,16948,4.4,3.9,4.4,4.1,Business Development Representative,3,,62433,,4.1,Google,MA
Bridgewater,16949,4.4,3.9,4.4,4.1,Data Engineer,3,contractor,46157,area manager,4.1,Google,MA
Bridgewater,16950,4.4,3.9,4.4,4.1,"Software Engineer, Backend",3,,448001,,4.1,Google,MA
Bridgewater,16951,4.4,3.9,4.4,4.1,Software Developer,3,senior software engineer,30270,,4.1,Google,MA
Bridgewater,16952,4.4,3.9,4.4,4.1,Registered Nurse Resource,3,,50019,,4.1,Google,MA
Bridgewater,16953,4.4,3.9,4.4,4.1,Front End Developer/Designer,2,,481628,,4.1,Google,MA
Bridgewater,16954,4.4,3.9,4.4,4.1,Ruby On Rails Developer,2,php,51212,java ee developer,4.1,Google,MA
Bridgewater,16955,4.4,3.9,4.4,4.1,Associate Sales Engineer,2,,18979,,4.1,Google,MA
Bridgewater,16956,4.4,3.9,4.4,4.1,Social Media Coordinator,2,executive assistant,134375,account manager,4.1,Google,MA
Bridgewater,16957,4.4,3.9,4.4,4.1,Sales Development Representative,2,inside sales representative,28424,executive administrative assistant,4.1,Google,MA
Bridgewater,16958,4.4,3.9,4.4,4.1,IOS Developer,2,mobile developer,190122,software developer,4.1,Google,MA
Bridgewater,16959,4.4,3.9,4.4,4.1,.NET Software Engineer,2,,8561,,4.1,Google,MA
Bridgewater,16960,4.4,3.9,4.4,4.1,Digital Marketing Specialist,2,production manager,156641,owner,4.1,Google,MA
Bridgewater,16961,4.4,3.9,4.4,4.1,Sales Engineer,2,,28437,,4.1,Google,MA
Bridgewater,16962,4.4,3.9,4.4,4.1,Travel RN - Operating Room,2,,1112382,,4.1,Google,MA
Bridgewater,16963,4.4,3.9,4.4,4.1,Physical Therapist,2,physical therapist aide,2507,student physical therapist,4.1,Google,MA
Bridgewater,16964,4.4,3.9,4.4,4.1,Paid Search Specialist,2,,65619,,4.1,Google,MA
Bridgewater,16965,4.4,3.9,4.4,4.1,Digital Campaign Specialist,2,,233356,,4.1,Google,MA
Ryan,16966,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,OK
Ryan,16967,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,OK
Wills Point,16968,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Wills Point,16969,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Whiteface,16970,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Whiteface,16971,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Randlett,16972,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,OK
Randlett,16973,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,OK
Vega,16974,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Vega,16975,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Royal Oak,16976,4.4,3.9,4.4,4.1,Media Analyst,3,account manager,13212,business analyst,4.1,Google,MI
Royal Oak,16977,4.4,3.9,4.4,4.1,Buyer,2,purchasing manager,12421,project manager,4.1,Google,MI
Royal Oak,16978,4.4,3.9,4.4,4.1,Real Estate Assistant,2,independent contractor,32880,executive assistant,4.1,Google,MI
Royal Oak,16979,4.4,3.9,4.4,4.1,Business Intern,1,graduate team consulting,63045,treasurer,4.1,Google,MI
Royal Oak,16980,4.4,3.9,4.4,4.1,Full Stack Developer,1,,399113,,4.1,Google,MI
Royal Oak,16981,4.4,3.9,4.4,4.1,Digital Designer,1,,54209,,4.1,Google,MI
Royal Oak,16982,4.4,3.9,4.4,4.1,Outside Sales Representative,1,account executive,1040,general manager,4.1,Google,MI
Royal Oak,16983,4.4,3.9,4.4,4.1,Digital Librarian,1,,101406,,4.1,Google,MI
Valley Mills,16984,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Valley Mills,16985,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Tulia,16986,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Tulia,16987,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Rochester,16988,4.4,3.9,4.4,4.1,Media Analyst,3,account manager,13212,business analyst,4.1,Google,MI
Rochester,16989,4.4,3.9,4.4,4.1,Buyer,2,purchasing manager,12421,project manager,4.1,Google,MI
Rochester,16990,4.4,3.9,4.4,4.1,Real Estate Assistant,2,independent contractor,32880,executive assistant,4.1,Google,MI
Rochester,16991,4.4,3.9,4.4,4.1,Business Intern,1,graduate team consulting,63045,treasurer,4.1,Google,MI
Rochester,16992,4.4,3.9,4.4,4.1,Full Stack Developer,1,,399113,,4.1,Google,MI
Rochester,16993,4.4,3.9,4.4,4.1,Digital Designer,1,,54209,,4.1,Google,MI
Rochester,16994,4.4,3.9,4.4,4.1,Outside Sales Representative,1,account executive,1040,general manager,4.1,Google,MI
Rochester,16995,4.4,3.9,4.4,4.1,Digital Librarian,1,,101406,,4.1,Google,MI
Wixom,16996,4.4,3.9,4.4,4.1,Media Analyst,3,account manager,13212,business analyst,4.1,Google,MI
Wixom,16997,4.4,3.9,4.4,4.1,Buyer,2,purchasing manager,12421,project manager,4.1,Google,MI
Wixom,16998,4.4,3.9,4.4,4.1,Real Estate Assistant,2,independent contractor,32880,executive assistant,4.1,Google,MI
Wixom,16999,4.4,3.9,4.4,4.1,Business Intern,1,graduate team consulting,63045,treasurer,4.1,Google,MI
Wixom,17000,4.4,3.9,4.4,4.1,Full Stack Developer,1,,399113,,4.1,Google,MI
Wixom,17001,4.4,3.9,4.4,4.1,Digital Designer,1,,54209,,4.1,Google,MI
Wixom,17002,4.4,3.9,4.4,4.1,Outside Sales Representative,1,account executive,1040,general manager,4.1,Google,MI
Wixom,17003,4.4,3.9,4.4,4.1,Digital Librarian,1,,101406,,4.1,Google,MI
Tahoka,17004,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Tahoka,17005,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Wyoming,17006,4.4,3.9,4.4,4.1,Customer Service Representative,1,supervisor,60210,account manager,4.1,Google,MI
Wyoming,17007,4.4,3.9,4.4,4.1,Repair Technician,1,service technician,33323,test technician,4.1,Google,MI
Wyoming,17008,4.4,3.9,4.4,4.1,Service Technician Electrician,1,,3010577,,4.1,Google,MI
Wyoming,17009,4.4,3.9,4.4,4.1,Digital Marketing Strategist,1,,246284,,4.1,Google,MI
Springlake,17010,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,TX
Springlake,17011,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,TX
Waurika,17012,4.4,3.9,4.4,4.1,Regional Tanker Driver,1,,1472044,,4.1,Google,OK
Waurika,17013,4.4,3.9,4.4,4.1,Otr Tanker Driver,1,,467291,,4.1,Google,OK
Mechanicsville,17014,4.4,3.9,4.4,4.1,Publicity Intern,5,office assistant,189503,receptionist,4.1,Google,VA
Mechanicsville,17015,4.4,3.9,4.4,4.1,Web Analyst,3,communications manager,7895,j2ee developer,4.1,Google,VA
Mechanicsville,17016,4.4,3.9,4.4,4.1,Visual Development Designer,2,,184843,,4.1,Google,VA
Mechanicsville,17017,4.4,3.9,4.4,4.1,Solar Sales Representative,2,,662790,,4.1,Google,VA
Mechanicsville,17018,4.4,3.9,4.4,4.1,Digital Marketing Analyst,2,,187633,,4.1,Google,VA
Mechanicsville,17019,4.4,3.9,4.4,4.1,House Monitor,1,,358070,,4.1,Google,VA
Mechanicsville,17020,4.4,3.9,4.4,4.1,Tibco Software Engineer,1,,243423,,4.1,Google,VA
Mechanicsville,17021,4.4,3.9,4.4,4.1,Web Software Developer,1,software engineering consultant,47932,consultant,4.1,Google,VA
Mechanicsville,17022,4.4,3.9,4.4,4.1,Crew Member,1,sales associate,59503,intern,4.1,Google,VA
Mechanicsville,17023,4.4,3.9,4.4,4.1,Digital Marketing Specialist,1,production manager,156641,owner,4.1,Google,VA
Mechanicsville,17024,4.4,3.9,4.4,4.1,SEM Analyst,1,,22446,,4.1,Google,VA
Trevose,17025,4.4,3.9,4.4,4.1,Android Mobile Architect,3,,1273476,,4.1,Google,PA
Trevose,17026,4.4,3.9,4.4,4.1,Marketing Coordinator,3,,57646,,4.1,Google,PA
Trevose,17027,4.4,3.9,4.4,4.1,Social Media Marketing Intern,2,account manager,336402,treasurer,4.1,Google,PA
Trevose,17028,4.4,3.9,4.4,4.1,Marketing &amp; Promotions Intern,2,sales associate,381000,marketing assistant,4.1,Google,PA
Trevose,17029,4.4,3.9,4.4,4.1,Digital Marketing Specialist,2,production manager,156641,owner,4.1,Google,PA
Trevose,17030,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,PA
Trevose,17031,4.4,3.9,4.4,4.1,Journeyman Electrician,2,journeyman electrician termination foreman,3334,owner,4.1,Google,PA
Trevose,17032,4.4,3.9,4.4,4.1,Front End Developer,2,senior ui designer,27531,senior software engineer,4.1,Google,PA
Trevose,17033,4.4,3.9,4.4,4.1,Android Developer,2,senior software engineer,123068,,4.1,Google,PA
Trevose,17034,4.4,3.9,4.4,4.1,Corporate Trainer,2,sales manager,842,project manager,4.1,Google,PA
Trevose,17035,4.4,3.9,4.4,4.1,Human Resources Assistant,1,administrative assistant,34134,human resources administrator,4.1,Google,PA
Trevose,17036,4.4,3.9,4.4,4.1,Security,1,security officer,44297,laborer,4.1,Google,PA
Trevose,17037,4.4,3.9,4.4,4.1,Stockroom Supervisor,1,,25601,,4.1,Google,PA
Trevose,17038,4.4,3.9,4.4,4.1,Auto Service Advisor,1,,269052,,4.1,Google,PA
Trevose,17039,4.4,3.9,4.4,4.1,Digital Marketing Analyst,1,,187633,,4.1,Google,PA
Trevose,17040,4.4,3.9,4.4,4.1,Social Paid Media Specialist,1,,489908,,4.1,Google,PA
Trevose,17041,4.4,3.9,4.4,4.1,Paid Search Analyst,1,,47187,,4.1,Google,PA
