nextJobOne,state,city,CaBRating,CaVRating,jobId,numJobs,nextJobTwo,CORating,company,SLRating,WLBRating,title,id
,NH,Portsmouth,4.1,4.1,9259,10,,3.4,Apple,3.5,3.3,Apple Specialist,8791
,NH,Portsmouth,4.1,4.1,59883,10,,3.4,Apple,3.5,3.3,Creative,8792
manager,NH,Portsmouth,4.1,4.1,30513,10,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8793
project manager,NH,Portsmouth,4.1,4.1,62619,10,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8794
,NH,Portsmouth,4.1,4.1,160696,10,,3.4,Apple,3.5,3.3,Apple Creative,8795
analyst,NH,Portsmouth,4.1,4.1,30663,10,senior analyst,3.4,Apple,3.5,3.3,Specialist,8796
business analyst,NH,Portsmouth,4.1,4.1,31973,10,contractor,3.4,Apple,3.5,3.3,Expert,8797
,NH,Portsmouth,4.1,4.1,66972,10,,3.4,Apple,3.5,3.3,Apple Genius,8798
administrative assistant,NH,Portsmouth,4.1,4.1,10274,10,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8799
sales associate,NH,Portsmouth,4.1,4.1,546730,7,administrative assistant,3.4,Apple,3.5,3.3,Customer Service Associate &amp; Cashier,8800
material handler,NH,Portsmouth,4.1,4.1,731,6,package handler,3.4,Apple,3.5,3.3,Construction Laborer,8801
customer service,NH,Portsmouth,4.1,4.1,13492,5,sales associate,3.4,Apple,3.5,3.3,Membership Representative,8802
,NH,Portsmouth,4.1,4.1,562701,4,,3.4,Apple,3.5,3.3,Associate Software Support Engineer,8803
mobile developer,NH,Portsmouth,4.1,4.1,190122,3,software developer,3.4,Apple,3.5,3.3,IOS Developer,8804
cna,NH,Portsmouth,4.1,4.1,56787,3,cashier,3.4,Apple,3.5,3.3,Certified Nursing Assistant,8805
,NH,Portsmouth,4.1,4.1,216349,3,,3.4,Apple,3.5,3.3,IOS Engineer,8806
manager,NH,Portsmouth,4.1,4.1,50838,3,,3.4,Apple,3.5,3.3,Sales Associate,8807
,NH,Portsmouth,4.1,4.1,53413,2,,3.4,Apple,3.5,3.3,User Experience Designer,8808
,NH,Portsmouth,4.1,4.1,18979,2,,3.4,Apple,3.5,3.3,Associate Sales Engineer,8809
,NH,Portsmouth,4.1,4.1,13495,2,,3.4,Apple,3.5,3.3,Membership Sales Representative,8810
,NH,Portsmouth,4.1,4.1,70069,2,,3.4,Apple,3.5,3.3,Apple Retail,8811
,NH,Portsmouth,4.1,4.1,80765,2,,3.4,Apple,3.5,3.3,Clinical Pharmacist I,8812
security guard,NH,Portsmouth,4.1,4.1,13159,2,security officer,3.4,Apple,3.5,3.3,Cashier,8813
,NH,Portsmouth,4.1,4.1,28437,2,,3.4,Apple,3.5,3.3,Sales Engineer,8814
manager,NC,Albemarle,4.1,4.1,11520,3,,3.4,Apple,3.5,3.3,Server,8815
prep cook,NC,Albemarle,4.1,4.1,19005,2,lead cook,3.4,Apple,3.5,3.3,Line Cook,8816
customer service representative,NC,Albemarle,4.1,4.1,34413,2,customer service,3.4,Apple,3.5,3.3,Host,8817
cook,NC,Albemarle,4.1,4.1,60665,1,grill cook,3.4,Apple,3.5,3.3,Prep Cook,8818
,NC,Albemarle,4.1,4.1,826299,1,,3.4,Apple,3.5,3.3,General Utilities (Dishwasher),8819
bus driver,NC,Albemarle,4.1,4.1,31940,1,customer service representative,3.4,Apple,3.5,3.3,Expeditor,8820
receptionist,NC,Albemarle,4.1,4.1,62308,1,customer service representative,3.4,Apple,3.5,3.3,Bartender,8821
,NC,Albemarle,4.1,4.1,506282,1,,3.4,Apple,3.5,3.3,Hostess/Carside to Go,8822
,IL,Champaign,4.1,4.1,9258,6,,3.4,Apple,3.5,3.3,Apple Solutions Consultant,8823
,IL,Champaign,4.1,4.1,635757,3,,3.4,Apple,3.5,3.3,Platform Operations Engineer,8824
senior software engineer,IL,Champaign,4.1,4.1,26561,2,,3.4,Apple,3.5,3.3,Systems Engineer,8825
purchasing agent,PA,Gilbertsville,4.1,4.1,1034,37,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8826
manager,PA,Gilbertsville,4.1,4.1,50838,37,,3.4,Apple,3.5,3.3,Sales Associate,8827
sales associate,PA,Gilbertsville,4.1,4.1,44836,37,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8828
sales executive,PA,Gilbertsville,4.1,4.1,50751,37,manager,3.4,Apple,3.5,3.3,Sales Agent,8829
manager,PA,Gilbertsville,4.1,4.1,28946,37,,3.4,Apple,3.5,3.3,Sales,8830
customer service representative,PA,Gilbertsville,4.1,4.1,34413,16,customer service,3.4,Apple,3.5,3.3,Host,8831
prep cook,PA,Gilbertsville,4.1,4.1,45091,16,lead cook,3.4,Apple,3.5,3.3,Cook,8832
manager,PA,Gilbertsville,4.1,4.1,11520,16,,3.4,Apple,3.5,3.3,Server,8833
customer service representative,PA,Gilbertsville,4.1,4.1,35961,8,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,8834
material handler,PA,Gilbertsville,4.1,4.1,731,8,package handler,3.4,Apple,3.5,3.3,Construction Laborer,8835
,PA,Gilbertsville,4.1,4.1,21392,7,,3.4,Apple,3.5,3.3,Genius,8836
,PA,Gilbertsville,4.1,4.1,9245,7,,3.4,Apple,3.5,3.3,Apple Expert,8837
,PA,Gilbertsville,4.1,4.1,9259,7,,3.4,Apple,3.5,3.3,Apple Specialist,8838
project manager,PA,Gilbertsville,4.1,4.1,62619,7,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8839
,PA,Gilbertsville,4.1,4.1,160696,7,,3.4,Apple,3.5,3.3,Apple Creative,8840
analyst,PA,Gilbertsville,4.1,4.1,30663,7,senior analyst,3.4,Apple,3.5,3.3,Specialist,8841
,PA,Gilbertsville,4.1,4.1,605825,7,,3.4,Apple,3.5,3.3,Apple Business Specialist,8842
,PA,Gilbertsville,4.1,4.1,59883,7,,3.4,Apple,3.5,3.3,Creative,8843
manager,PA,Gilbertsville,4.1,4.1,30513,7,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8844
business analyst,PA,Gilbertsville,4.1,4.1,31973,7,contractor,3.4,Apple,3.5,3.3,Expert,8845
,PA,Gilbertsville,4.1,4.1,66972,7,,3.4,Apple,3.5,3.3,Apple Genius,8846
administrative assistant,PA,Gilbertsville,4.1,4.1,10274,7,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8847
,PA,Gilbertsville,4.1,4.1,13495,6,,3.4,Apple,3.5,3.3,Membership Sales Representative,8848
,PA,Gilbertsville,4.1,4.1,100509,4,,3.4,Apple,3.5,3.3,Civil Engineer- Traffic and Highway Design,8849
,PA,Gilbertsville,4.1,4.1,477518,4,,3.4,Apple,3.5,3.3,Litigation Docketing Administrator,8850
,PA,Gilbertsville,4.1,4.1,40353,4,,3.4,Apple,3.5,3.3,Design Studio Consultant,8851
title officer,PA,Gilbertsville,4.1,4.1,59146,4,assistant manager,3.4,Apple,3.5,3.3,Title Assistant,8852
executive administrative assistant,PA,Gilbertsville,4.1,4.1,15954,4,executive assistant,3.4,Apple,3.5,3.3,Administrative Assistant,8853
general clerk,PA,Gilbertsville,4.1,4.1,504031,4,cashier,3.4,Apple,3.5,3.3,Mortgage Clerk,8854
,PA,Gilbertsville,4.1,4.1,395755,3,,3.4,Apple,3.5,3.3,Head of Change and Management Information,8855
purchasing agent,PA,Lansdale,4.1,4.1,1034,37,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8856
manager,PA,Lansdale,4.1,4.1,50838,37,,3.4,Apple,3.5,3.3,Sales Associate,8857
sales associate,PA,Lansdale,4.1,4.1,44836,37,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8858
sales executive,PA,Lansdale,4.1,4.1,50751,37,manager,3.4,Apple,3.5,3.3,Sales Agent,8859
manager,PA,Lansdale,4.1,4.1,28946,37,,3.4,Apple,3.5,3.3,Sales,8860
customer service representative,PA,Lansdale,4.1,4.1,34413,16,customer service,3.4,Apple,3.5,3.3,Host,8861
prep cook,PA,Lansdale,4.1,4.1,45091,16,lead cook,3.4,Apple,3.5,3.3,Cook,8862
manager,PA,Lansdale,4.1,4.1,11520,16,,3.4,Apple,3.5,3.3,Server,8863
customer service representative,PA,Lansdale,4.1,4.1,35961,8,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,8864
material handler,PA,Lansdale,4.1,4.1,731,8,package handler,3.4,Apple,3.5,3.3,Construction Laborer,8865
,PA,Lansdale,4.1,4.1,21392,7,,3.4,Apple,3.5,3.3,Genius,8866
,PA,Lansdale,4.1,4.1,9245,7,,3.4,Apple,3.5,3.3,Apple Expert,8867
,PA,Lansdale,4.1,4.1,9259,7,,3.4,Apple,3.5,3.3,Apple Specialist,8868
project manager,PA,Lansdale,4.1,4.1,62619,7,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8869
,PA,Lansdale,4.1,4.1,160696,7,,3.4,Apple,3.5,3.3,Apple Creative,8870
analyst,PA,Lansdale,4.1,4.1,30663,7,senior analyst,3.4,Apple,3.5,3.3,Specialist,8871
,PA,Lansdale,4.1,4.1,605825,7,,3.4,Apple,3.5,3.3,Apple Business Specialist,8872
,PA,Lansdale,4.1,4.1,59883,7,,3.4,Apple,3.5,3.3,Creative,8873
manager,PA,Lansdale,4.1,4.1,30513,7,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8874
business analyst,PA,Lansdale,4.1,4.1,31973,7,contractor,3.4,Apple,3.5,3.3,Expert,8875
,PA,Lansdale,4.1,4.1,66972,7,,3.4,Apple,3.5,3.3,Apple Genius,8876
administrative assistant,PA,Lansdale,4.1,4.1,10274,7,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8877
,PA,Lansdale,4.1,4.1,13495,6,,3.4,Apple,3.5,3.3,Membership Sales Representative,8878
,PA,Lansdale,4.1,4.1,100509,4,,3.4,Apple,3.5,3.3,Civil Engineer- Traffic and Highway Design,8879
,PA,Lansdale,4.1,4.1,477518,4,,3.4,Apple,3.5,3.3,Litigation Docketing Administrator,8880
,PA,Lansdale,4.1,4.1,40353,4,,3.4,Apple,3.5,3.3,Design Studio Consultant,8881
title officer,PA,Lansdale,4.1,4.1,59146,4,assistant manager,3.4,Apple,3.5,3.3,Title Assistant,8882
executive administrative assistant,PA,Lansdale,4.1,4.1,15954,4,executive assistant,3.4,Apple,3.5,3.3,Administrative Assistant,8883
general clerk,PA,Lansdale,4.1,4.1,504031,4,cashier,3.4,Apple,3.5,3.3,Mortgage Clerk,8884
,PA,Lansdale,4.1,4.1,395755,3,,3.4,Apple,3.5,3.3,Head of Change and Management Information,8885
purchasing agent,PA,Levittown,4.1,4.1,1034,37,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8886
manager,PA,Levittown,4.1,4.1,50838,37,,3.4,Apple,3.5,3.3,Sales Associate,8887
sales associate,PA,Levittown,4.1,4.1,44836,37,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8888
sales executive,PA,Levittown,4.1,4.1,50751,37,manager,3.4,Apple,3.5,3.3,Sales Agent,8889
manager,PA,Levittown,4.1,4.1,28946,37,,3.4,Apple,3.5,3.3,Sales,8890
customer service representative,PA,Levittown,4.1,4.1,34413,16,customer service,3.4,Apple,3.5,3.3,Host,8891
prep cook,PA,Levittown,4.1,4.1,45091,16,lead cook,3.4,Apple,3.5,3.3,Cook,8892
manager,PA,Levittown,4.1,4.1,11520,16,,3.4,Apple,3.5,3.3,Server,8893
customer service representative,PA,Levittown,4.1,4.1,35961,8,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,8894
material handler,PA,Levittown,4.1,4.1,731,8,package handler,3.4,Apple,3.5,3.3,Construction Laborer,8895
,PA,Levittown,4.1,4.1,21392,7,,3.4,Apple,3.5,3.3,Genius,8896
,PA,Levittown,4.1,4.1,9245,7,,3.4,Apple,3.5,3.3,Apple Expert,8897
,PA,Levittown,4.1,4.1,9259,7,,3.4,Apple,3.5,3.3,Apple Specialist,8898
project manager,PA,Levittown,4.1,4.1,62619,7,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8899
,PA,Levittown,4.1,4.1,160696,7,,3.4,Apple,3.5,3.3,Apple Creative,8900
analyst,PA,Levittown,4.1,4.1,30663,7,senior analyst,3.4,Apple,3.5,3.3,Specialist,8901
,PA,Levittown,4.1,4.1,605825,7,,3.4,Apple,3.5,3.3,Apple Business Specialist,8902
,PA,Levittown,4.1,4.1,59883,7,,3.4,Apple,3.5,3.3,Creative,8903
manager,PA,Levittown,4.1,4.1,30513,7,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8904
business analyst,PA,Levittown,4.1,4.1,31973,7,contractor,3.4,Apple,3.5,3.3,Expert,8905
,PA,Levittown,4.1,4.1,66972,7,,3.4,Apple,3.5,3.3,Apple Genius,8906
administrative assistant,PA,Levittown,4.1,4.1,10274,7,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8907
,PA,Levittown,4.1,4.1,13495,6,,3.4,Apple,3.5,3.3,Membership Sales Representative,8908
,PA,Levittown,4.1,4.1,100509,4,,3.4,Apple,3.5,3.3,Civil Engineer- Traffic and Highway Design,8909
,PA,Levittown,4.1,4.1,477518,4,,3.4,Apple,3.5,3.3,Litigation Docketing Administrator,8910
,PA,Levittown,4.1,4.1,40353,4,,3.4,Apple,3.5,3.3,Design Studio Consultant,8911
title officer,PA,Levittown,4.1,4.1,59146,4,assistant manager,3.4,Apple,3.5,3.3,Title Assistant,8912
executive administrative assistant,PA,Levittown,4.1,4.1,15954,4,executive assistant,3.4,Apple,3.5,3.3,Administrative Assistant,8913
general clerk,PA,Levittown,4.1,4.1,504031,4,cashier,3.4,Apple,3.5,3.3,Mortgage Clerk,8914
,PA,Levittown,4.1,4.1,395755,3,,3.4,Apple,3.5,3.3,Head of Change and Management Information,8915
purchasing agent,PA,Bristol,4.1,4.1,1034,37,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8916
manager,PA,Bristol,4.1,4.1,50838,37,,3.4,Apple,3.5,3.3,Sales Associate,8917
sales associate,PA,Bristol,4.1,4.1,44836,37,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8918
sales executive,PA,Bristol,4.1,4.1,50751,37,manager,3.4,Apple,3.5,3.3,Sales Agent,8919
manager,PA,Bristol,4.1,4.1,28946,37,,3.4,Apple,3.5,3.3,Sales,8920
customer service representative,PA,Bristol,4.1,4.1,34413,16,customer service,3.4,Apple,3.5,3.3,Host,8921
prep cook,PA,Bristol,4.1,4.1,45091,16,lead cook,3.4,Apple,3.5,3.3,Cook,8922
manager,PA,Bristol,4.1,4.1,11520,16,,3.4,Apple,3.5,3.3,Server,8923
customer service representative,PA,Bristol,4.1,4.1,35961,8,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,8924
material handler,PA,Bristol,4.1,4.1,731,8,package handler,3.4,Apple,3.5,3.3,Construction Laborer,8925
,PA,Bristol,4.1,4.1,21392,7,,3.4,Apple,3.5,3.3,Genius,8926
,PA,Bristol,4.1,4.1,9245,7,,3.4,Apple,3.5,3.3,Apple Expert,8927
,PA,Bristol,4.1,4.1,9259,7,,3.4,Apple,3.5,3.3,Apple Specialist,8928
project manager,PA,Bristol,4.1,4.1,62619,7,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8929
,PA,Bristol,4.1,4.1,160696,7,,3.4,Apple,3.5,3.3,Apple Creative,8930
analyst,PA,Bristol,4.1,4.1,30663,7,senior analyst,3.4,Apple,3.5,3.3,Specialist,8931
,PA,Bristol,4.1,4.1,605825,7,,3.4,Apple,3.5,3.3,Apple Business Specialist,8932
,PA,Bristol,4.1,4.1,59883,7,,3.4,Apple,3.5,3.3,Creative,8933
manager,PA,Bristol,4.1,4.1,30513,7,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8934
business analyst,PA,Bristol,4.1,4.1,31973,7,contractor,3.4,Apple,3.5,3.3,Expert,8935
,PA,Bristol,4.1,4.1,66972,7,,3.4,Apple,3.5,3.3,Apple Genius,8936
administrative assistant,PA,Bristol,4.1,4.1,10274,7,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8937
,PA,Bristol,4.1,4.1,13495,6,,3.4,Apple,3.5,3.3,Membership Sales Representative,8938
,PA,Bristol,4.1,4.1,100509,4,,3.4,Apple,3.5,3.3,Civil Engineer- Traffic and Highway Design,8939
,PA,Bristol,4.1,4.1,477518,4,,3.4,Apple,3.5,3.3,Litigation Docketing Administrator,8940
,PA,Bristol,4.1,4.1,40353,4,,3.4,Apple,3.5,3.3,Design Studio Consultant,8941
title officer,PA,Bristol,4.1,4.1,59146,4,assistant manager,3.4,Apple,3.5,3.3,Title Assistant,8942
executive administrative assistant,PA,Bristol,4.1,4.1,15954,4,executive assistant,3.4,Apple,3.5,3.3,Administrative Assistant,8943
general clerk,PA,Bristol,4.1,4.1,504031,4,cashier,3.4,Apple,3.5,3.3,Mortgage Clerk,8944
,PA,Bristol,4.1,4.1,395755,3,,3.4,Apple,3.5,3.3,Head of Change and Management Information,8945
sales associate,PA,Manheim,4.1,4.1,44836,4,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8946
purchasing agent,PA,Manheim,4.1,4.1,1034,4,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8947
sales executive,PA,Manheim,4.1,4.1,50751,4,manager,3.4,Apple,3.5,3.3,Sales Agent,8948
manager,PA,Manheim,4.1,4.1,28946,4,,3.4,Apple,3.5,3.3,Sales,8949
manager,PA,Manheim,4.1,4.1,50838,4,,3.4,Apple,3.5,3.3,Sales Associate,8950
,PA,Manheim,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,8951
,PA,Manheim,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,8952
,PA,Manheim,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,8953
analyst,PA,Manheim,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,8954
business analyst,PA,Manheim,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,8955
,PA,Manheim,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,8956
,PA,Manheim,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,8957
,PA,Manheim,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,8958
,PA,Manheim,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,8959
manager,PA,Manheim,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8960
executive chef,PA,Manheim,4.1,4.1,31172,1,general manager,3.4,Apple,3.5,3.3,Sous Chef,8961
customer service representative,PA,Manheim,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,8962
administrative assistant,PA,Manheim,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8963
project manager,PA,Manheim,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8964
sales associate,PA,Ephrata,4.1,4.1,44836,4,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8965
purchasing agent,PA,Ephrata,4.1,4.1,1034,4,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8966
sales executive,PA,Ephrata,4.1,4.1,50751,4,manager,3.4,Apple,3.5,3.3,Sales Agent,8967
manager,PA,Ephrata,4.1,4.1,28946,4,,3.4,Apple,3.5,3.3,Sales,8968
manager,PA,Ephrata,4.1,4.1,50838,4,,3.4,Apple,3.5,3.3,Sales Associate,8969
,PA,Ephrata,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,8970
,PA,Ephrata,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,8971
,PA,Ephrata,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,8972
analyst,PA,Ephrata,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,8973
business analyst,PA,Ephrata,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,8974
,PA,Ephrata,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,8975
,PA,Ephrata,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,8976
,PA,Ephrata,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,8977
,PA,Ephrata,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,8978
manager,PA,Ephrata,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,8979
executive chef,PA,Ephrata,4.1,4.1,31172,1,general manager,3.4,Apple,3.5,3.3,Sous Chef,8980
customer service representative,PA,Ephrata,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,8981
administrative assistant,PA,Ephrata,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,8982
project manager,PA,Ephrata,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,8983
purchasing agent,PA,Lebanon,4.1,4.1,1034,4,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8984
sales associate,PA,Lebanon,4.1,4.1,44836,4,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8985
manager,PA,Lebanon,4.1,4.1,28946,4,,3.4,Apple,3.5,3.3,Sales,8986
sales executive,PA,Lebanon,4.1,4.1,50751,4,manager,3.4,Apple,3.5,3.3,Sales Agent,8987
manager,PA,Lebanon,4.1,4.1,50838,4,,3.4,Apple,3.5,3.3,Sales Associate,8988
sales associate,PA,Cornwall,4.1,4.1,44836,4,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8989
purchasing agent,PA,Cornwall,4.1,4.1,1034,4,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8990
manager,PA,Cornwall,4.1,4.1,28946,4,,3.4,Apple,3.5,3.3,Sales,8991
sales executive,PA,Cornwall,4.1,4.1,50751,4,manager,3.4,Apple,3.5,3.3,Sales Agent,8992
manager,PA,Cornwall,4.1,4.1,50838,4,,3.4,Apple,3.5,3.3,Sales Associate,8993
purchasing agent,PA,Hershey,4.1,4.1,1034,2,inside,3.4,Apple,3.5,3.3,OUTSIDE SALES,8994
sales associate,PA,Hershey,4.1,4.1,44836,2,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,8995
manager,PA,Hershey,4.1,4.1,28946,2,,3.4,Apple,3.5,3.3,Sales,8996
sales executive,PA,Hershey,4.1,4.1,50751,2,manager,3.4,Apple,3.5,3.3,Sales Agent,8997
manager,PA,Hershey,4.1,4.1,50838,2,,3.4,Apple,3.5,3.3,Sales Associate,8998
server,PA,Hershey,4.1,4.1,25229,1,phlebotomist,3.4,Apple,3.5,3.3,Keyholder,8999
team leader,PA,Hershey,4.1,4.1,61311,1,production manager,3.4,Apple,3.5,3.3,Production Supervisor,9000
manufacturing engineer,PA,Hershey,4.1,4.1,484,1,quality assurance engineer,3.4,Apple,3.5,3.3,Continuous Improvement Engineer,9001
prep cook,NC,Fuquay-Varina,4.1,4.1,19005,4,lead cook,3.4,Apple,3.5,3.3,Line Cook,9002
manager,NC,Fuquay-Varina,4.1,4.1,11520,3,,3.4,Apple,3.5,3.3,Server,9003
cook,NC,Fuquay-Varina,4.1,4.1,60665,1,grill cook,3.4,Apple,3.5,3.3,Prep Cook,9004
receptionist,NC,Fuquay-Varina,4.1,4.1,62308,1,customer service representative,3.4,Apple,3.5,3.3,Bartender,9005
,NC,Fuquay-Varina,4.1,4.1,506282,1,,3.4,Apple,3.5,3.3,Hostess/Carside to Go,9006
customer service representative,NC,Fuquay-Varina,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,9007
,TX,Arlington,4.1,4.1,330229,10,,3.4,Apple,3.5,3.3,IOS Applications Developer,9008
,TX,Arlington,4.1,4.1,67263,8,,3.4,Apple,3.5,3.3,Mobile Applications Developer,9009
,TX,Arlington,4.1,4.1,9258,7,,3.4,Apple,3.5,3.3,Apple Solutions Consultant,9010
customer service representative,TX,Arlington,4.1,4.1,35961,6,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,9011
,TX,Arlington,4.1,4.1,21392,5,,3.4,Apple,3.5,3.3,Genius,9012
,TX,Arlington,4.1,4.1,605825,5,,3.4,Apple,3.5,3.3,Apple Business Specialist,9013
,TX,Arlington,4.1,4.1,9245,5,,3.4,Apple,3.5,3.3,Apple Expert,9014
concept artist,TX,Arlington,4.1,4.1,39057,5,owner,3.4,Apple,3.5,3.3,Graphic Artist,9015
,TX,Arlington,4.1,4.1,9259,5,,3.4,Apple,3.5,3.3,Apple Specialist,9016
,TX,Arlington,4.1,4.1,59883,5,,3.4,Apple,3.5,3.3,Creative,9017
manager,TX,Arlington,4.1,4.1,30513,5,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,9018
,TX,Arlington,4.1,4.1,119725,5,,3.4,Apple,3.5,3.3,Enterprise Systems Engineer,9019
project manager,TX,Arlington,4.1,4.1,62619,5,business development manager,3.4,Apple,3.5,3.3,Business Specialist,9020
,TX,Arlington,4.1,4.1,160696,5,,3.4,Apple,3.5,3.3,Apple Creative,9021
analyst,TX,Arlington,4.1,4.1,30663,5,senior analyst,3.4,Apple,3.5,3.3,Specialist,9022
business analyst,TX,Arlington,4.1,4.1,31973,5,contractor,3.4,Apple,3.5,3.3,Expert,9023
,TX,Arlington,4.1,4.1,66972,5,,3.4,Apple,3.5,3.3,Apple Genius,9024
administrative assistant,TX,Arlington,4.1,4.1,10274,5,intern,3.4,Apple,3.5,3.3,Inventory Specialist,9025
,TX,Arlington,4.1,4.1,620883,4,,3.4,Apple,3.5,3.3,Purchasing Estimator,9026
it support technician,TX,Arlington,4.1,4.1,637,4,teacher,3.4,Apple,3.5,3.3,Computer Repair Technician,9027
customer service representative,TX,Arlington,4.1,4.1,34413,3,customer service,3.4,Apple,3.5,3.3,Host,9028
,TX,Arlington,4.1,4.1,70069,3,,3.4,Apple,3.5,3.3,Apple Retail,9029
mobile developer,TX,Arlington,4.1,4.1,190122,3,software developer,3.4,Apple,3.5,3.3,IOS Developer,9030
account manager,TX,Arlington,4.1,4.1,55425,3,senior buyer,3.4,Apple,3.5,3.3,Purchasing Coordinator,9031
senior systems analyst,TX,Arlington,4.1,4.1,23992,3,database systems programmer,3.4,Apple,3.5,3.3,Applications Developer,9032
structural,TX,Arlington,4.1,4.1,25712,3,civil,3.4,Apple,3.5,3.3,Structural Engineer,9033
,TX,Arlington,4.1,4.1,3087314,2,,3.4,Apple,3.5,3.3,Marketing Material Coordinator,9034
,TX,Arlington,4.1,4.1,13495,2,,3.4,Apple,3.5,3.3,Membership Sales Representative,9035
engineering technician,TX,Arlington,4.1,4.1,24024,2,enumerator,3.4,Apple,3.5,3.3,Architectural Drafter,9036
senior programmer,TX,Arlington,4.1,4.1,55658,2,senior quality assurance engineer,3.4,Apple,3.5,3.3,QA Automation Engineer,9037
student research assistant,AR,Rogers,4.1,4.1,325619,2,customer service representative,3.4,Apple,3.5,3.3,Behavior Technician,9038
,AR,Rogers,4.1,4.1,318481,1,,3.4,Apple,3.5,3.3,Adjunct Faculty - Communication,9039
manager,AR,Rogers,4.1,4.1,11520,1,,3.4,Apple,3.5,3.3,Server,9040
senior programmer,AR,Rogers,4.1,4.1,37136,1,project manager,3.4,Apple,3.5,3.3,Programmer Analyst,9041
receptionist,AR,Rogers,4.1,4.1,62308,1,customer service representative,3.4,Apple,3.5,3.3,Bartender,9042
,AR,Rogers,4.1,4.1,355410,1,,3.4,Apple,3.5,3.3,Prep/Line Cook,9043
